id,applied_ml,street,city,state,zipcode,has_pool,has_solar_panels
4856,False,123 SEGOLILY LN,LINCOLN,CA,95648,False,True
4857,True,832 VIOLET LN,LINCOLN,CA,95648,False,True
4858,False,1240 SEGOLILY LN,LINCOLN,CA,95648,False,True
4859,False,1213 SEGOLILY LN,LINCOLN,CA,95648,False,True
4860,False,1181 SEGOLILY LN,LINCOLN,CA,95648,False,True
4861,True,1194 HAWTHORNE LN,LINCOLN,CA,95648,False,True
4862,True,1160 SEGOLILY LN,LINCOLN,CA,95648,False,True
4863,True,688 VIOLET LN,LINCOLN,CA,95648,False,True
4864,True,640 VIOLET LN,LINCOLN,CA,95648,False,True
4865,True,1219 TIGER LILY LN,LINCOLN,CA,95648,False,True
4866,True,496 VIOLET LN,LINCOLN,CA,95648,False,True
4867,True,391 MARIGOLD LN,LINCOLN,CA,95648,False,True
4868,True,1224 SECRET LAKE LOOP,LINCOLN,CA,95648,False,True
4869,True,1106 PARAGON LN,LINCOLN,CA,95648,False,True
4870,True,1255 LEAVELL PARK CIR,LINCOLN,CA,95648,False,True
4871,True,1171 SECRET LAKE LOOP,LINCOLN,CA,95648,False,True
4872,True,1265 MAGNOLIA LN,LINCOLN,CA,95648,False,True
4873,True,1241 MAGNOLIA LN,LINCOLN,CA,95648,False,True
4874,True,845 MAGNOLIA LN,LINCOLN,CA,95648,False,True
4875,False,1647 HACKBERRY LN,LINCOLN,CA,95648,False,True
4876,True,851 CASTLEBERRY LN,LINCOLN,CA,95648,False,True
4877,False,1009 MAGNOLIA LN,LINCOLN,CA,95648,False,True
4878,True,870 MOSSY RIDGE LN,LINCOLN,CA,95648,False,True
4879,True,857 MOSSY RIDGE LN,LINCOLN,CA,95648,False,True
4880,True,884 SLAWSON LN,LINCOLN,CA,95648,False,True
4881,True,1778 MONUMENT DR,LINCOLN,CA,95648,False,True
4882,True,1766 MONUMENT DR,LINCOLN,CA,95648,False,True
4883,True,1814 BECKWITH LN,LINCOLN,CA,95648,False,True
4884,False,905 ANTON CT,LINCOLN,CA,95648,False,True
4885,True,915 ANTON CT,LINCOLN,CA,95648,False,True
4886,False,985 CRICKET COURT,LINCOLN,CA,95648,False,True
4887,False,2416 WINDING WAY,LINCOLN,CA,95648,False,True
4888,True,2068 WINDING WAY,LINCOLN,CA,95648,False,True
4889,False,1777 MONUMENT DR,LINCOLN,CA,95648,False,True
4890,False,1634 WINDING WAY,LINCOLN,CA,95648,False,True
4891,False,1706 WINDING WAY,LINCOLN,CA,95648,False,True
4892,True,1718 WINDING WAY,LINCOLN,CA,95648,False,True
4893,False,1730 WINDING WAY,LINCOLN,CA,95648,False,True
4894,True,1898 WINDING WAY,LINCOLN,CA,95648,False,True
4895,True,2008 WINDING WAY,LINCOLN,CA,95648,False,True
4896,False,2164 WINDING WAY,LINCOLN,CA,95648,False,True
4897,False,2368 WINDING WAY,LINCOLN,CA,95648,False,True
4898,True,2560 WINDING WAY,LINCOLN,CA,95648,False,True
4899,True,2608 WINDING WAY,LINCOLN,CA,95648,False,True
4900,False,2724 WINDING WAY,LINCOLN,CA,95648,False,True
4901,True,2772 WINDING WAY,LINCOLN,CA,95648,False,True
4902,True,2633 WINDING WAY,LINCOLN,CA,95648,False,True
4903,False,2621 WINDING WAY,LINCOLN,CA,95648,False,True
4904,False,2477 WINDING WAY,LINCOLN,CA,95648,False,True
4905,False,2465 WINDING WAY,LINCOLN,CA,95648,False,True
4906,False,2417 WINDING WAY,LINCOLN,CA,95648,False,True
4907,True,2321 WINDING WAY,LINCOLN,CA,95648,False,True
4908,True,2165 WINDING WAY,LINCOLN,CA,95648,False,True
4909,False,2081 WINDING WAY,LINCOLN,CA,95648,False,True
4910,True,2057 WINDING WAY,LINCOLN,CA,95648,False,True
4911,False,2033 WINDING WAY,LINCOLN,CA,95648,False,True
4912,False,1875 WINDING WAY,LINCOLN,CA,95648,False,True
4913,False,1863 WINDING WAY,LINCOLN,CA,95648,False,True
4914,False,1851 WINDING WAY,LINCOLN,CA,95648,False,True
4915,False,1839 WINDING WAY,LINCOLN,CA,95648,False,True
4916,True,1755 WINDING WAY,LINCOLN,CA,95648,False,True
4917,False,1707 WINDING WAY,LINCOLN,CA,95648,False,True
4918,True,1695 WINDING WAY,LINCOLN,CA,95648,False,True
4919,False,1645 MONUMENT DR,LINCOLN,CA,95648,False,True
4920,False,2480 MONUMENT CT,LINCOLN,CA,95648,False,True
4921,True,2470 MONUMENT CT,LINCOLN,CA,95648,False,True
4922,True,2440 MONUMENT CT,LINCOLN,CA,95648,False,True
4923,True,2410 MONUMENT CT,LINCOLN,CA,95648,False,True
4924,True,2475 MONUMENT CT,LINCOLN,CA,95648,False,True
4925,False,2320 MONUMENT DR,LINCOLN,CA,95648,False,True
4926,False,2272 MONUMENT DR,LINCOLN,CA,95648,False,True
4927,True,2236 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4928,True,2076 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4929,True,2016 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4930,False,1778 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4931,True,1766 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4932,True,1706 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4933,False,1694 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4934,True,1645 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4935,True,1693 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4936,False,1741 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4937,False,1777 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4938,True,1849 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4939,False,2189 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4940,False,2237 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4941,False,2249 MONUMENT DRIVE,LINCOLN,CA,95648,False,True
4942,True,2475 MONUMENT COURT,LINCOLN,CA,95648,False,True
4943,True,2485 MONUMENT COURT,LINCOLN,CA,95648,False,True
4944,True,2670 CRESCENT CIR,LINCOLN,CA,95648,False,True
4945,False,2600 CRESCENT CIR,LINCOLN,CA,95648,False,True
4946,True,2274 KINGFISHER LN,LINCOLN,CA,95648,False,True
4947,False,2372 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4948,True,1350 MOCKINGBIRD LN,LINCOLN,CA,95648,False,True
4949,True,409 PLOVER CT,LINCOLN,CA,95648,False,True
4950,False,2444 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4951,False,2432 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4952,False,2762 KINGFISHER LN,LINCOLN,CA,95648,False,True
4953,False,2835 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4954,False,2702 KINGFISHER LN,LINCOLN,CA,95648,False,True
4955,False,2763 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4956,False,2840 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4957,True,2612 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4958,True,2595 BLUE HERON LOOP,LINCOLN,CA,95648,False,True
4959,False,1821 HOMEWOOD LN,LINCOLN,CA,95648,False,True
4960,False,1755 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4961,True,1761 GLENBROOK LN,LINCOLN,CA,95648,False,True
4962,True,1685 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4963,False,1657 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4964,True,1741 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4965,False,1818 HOMEWOOD LN,LINCOLN,CA,95648,False,True
4966,False,1824 HOMEWOOD LN,LINCOLN,CA,95648,False,True
4967,True,1848 HOMEWOOD LN,LINCOLN,CA,95648,False,True
4968,False,1793 GLENBROOK LN,LINCOLN,CA,95648,False,True
4969,True,1777 GLENBROOK LN,LINCOLN,CA,95648,False,True
4970,True,1456 TALLAC LN,LINCOLN,CA,95648,False,True
4971,True,2035 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4972,True,1993 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4973,False,1979 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4974,False,1965 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4975,False,1895 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4976,False,1894 FALLEN LEAF LN,LINCOLN,CA,95648,False,True
4977,False,1861 ECHO LN,LINCOLN,CA,95648,False,True
4978,False,1875 HOMEWOOD LN,LINCOLN,CA,95648,False,True
4979,True,1912 ECHO LN,LINCOLN,CA,95648,False,True
4980,True,1902 HOMEWOOD LN,LINCOLN,CA,95648,False,True
4981,False,1860 GLENBROOK LN,LINCOLN,CA,95648,False,True
4982,True,1981 CARAVELLE CT,LINCOLN,CA,95648,False,True
4983,True,2023 CARAVELLE CT,LINCOLN,CA,95648,False,True
4984,False,2107 CARAVELLE CT,LINCOLN,CA,95648,False,True
4985,True,2140 CARAVELLE CT,LINCOLN,CA,95648,False,True
4986,True,1952 CARNELIAN CT,LINCOLN,CA,95648,False,True
4987,False,1849 CARNELIAN CT,LINCOLN,CA,95648,False,True
4988,True,1835 CARNELIAN CT,LINCOLN,CA,95648,False,True
4989,True,1681 CARNELIAN CT,LINCOLN,CA,95648,False,True
4990,True,1658 CARNELIAN CT,LINCOLN,CA,95648,False,True
4991,True,1597 CARNELIAN CT,LINCOLN,CA,95648,False,True
4992,False,1527 CARNELIAN CT,LINCOLN,CA,95648,False,True
4993,True,827 CARROUSEL CT,LINCOLN,CA,95648,False,True
4994,True,1929 EMILY LN,LINCOLN,CA,95648,False,True
4995,True,1960 MARY ROSE LN,LINCOLN,CA,95648,False,True
4996,False,1820 MARY ROSE LN,LINCOLN,CA,95648,False,True
4997,False,1759 EMILY LN,LINCOLN,CA,95648,False,True
4998,True,2005 MARY ROSE LN,LINCOLN,CA,95648,False,True
4999,False,1864 GINGERSNAP LN,LINCOLN,CA,95648,False,True
5000,True,1780 GINGERSNAP LN,LINCOLN,CA,95648,False,True
5001,True,1514 GINGERSNAP LN,LINCOLN,CA,95648,False,True
5002,True,1815 GINGERSNAP LN,LINCOLN,CA,95648,False,True
5003,True,707 MEDALLION CT,LINCOLN,CA,95648,False,True
5004,True,1279 ROSE BOUQUET DR,LINCOLN,CA,95648,False,True
5005,False,1367 PERDITA LN,LINCOLN,CA,95648,False,True
5006,True,1305 PERDITA LN,LINCOLN,CA,95648,False,True
5007,True,1291 PERDITA LN,LINCOLN,CA,95648,False,True
5008,True,1535 GINGERSNAP LN,LINCOLN,CA,95648,False,True
5009,True,1296 DAPPLE DAWN LN,LINCOLN,CA,95648,False,True
5010,False,1424 DAPPLE DAWN LN,LINCOLN,CA,95648,False,True
5011,True,1536 DAPPLE DAWN LN,LINCOLN,CA,95648,False,True
5012,False,1514 PERDITA LN,LINCOLN,CA,95648,False,True
5013,True,1598 ROSE BOUQUET DR,LINCOLN,CA,95648,False,True
5014,True,1379 PERDITA LN,LINCOLN,CA,95648,False,True
5015,False,1523 SWEET JULIET LN,LINCOLN,CA,95648,False,True
5016,True,1500 SWEET JULIET LN,LINCOLN,CA,95648,False,True
5017,True,2228 PRAIRIE VIEW LN,LINCOLN,CA,95648,False,True
5018,False,2156 PRAIRIE VIEW LN,LINCOLN,CA,95648,False,True
5019,False,2161 PRAIRIE VIEW LN,LINCOLN,CA,95648,False,True
5020,False,1987 HAWK HILL LN,LINCOLN,CA,95648,False,True
5021,False,310 VERNAL CT,LINCOLN,CA,95648,False,True
5022,True,2585 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5023,False,2634 GOSHAWK LN,LINCOLN,CA,95648,False,True
5024,False,2652 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5025,True,240 MOUNTAIN QUAIL CT,LINCOLN,CA,95648,False,True
5026,True,220 MOUNTAIN QUAIL CT,LINCOLN,CA,95648,False,True
5027,False,245 MOUNTAIN QUAIL CT,LINCOLN,CA,95648,False,True
5028,True,2700 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5029,False,2741 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5030,True,2828 EAGLES PEAK LN,LINCOLN,CA,95648,False,True
5031,False,2840 EAGLES PEAK LN,LINCOLN,CA,95648,False,True
5032,False,2852 EAGLES PEAK LN,LINCOLN,CA,95648,False,True
5033,True,2729 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5034,True,2864 EAGLES PEAK LN,LINCOLN,CA,95648,False,True
5035,True,2895 EAGLES PEAK LN,LINCOLN,CA,95648,False,True
5036,True,2955 EAGLES PEAK LN,LINCOLN,CA,95648,False,True
5037,False,2976 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5038,True,3053 BLACK HAWK LN,LINCOLN,CA,95648,False,True
5039,True,1815 SPRINGVALE LN,LINCOLN,CA,95648,False,True
5040,True,2125 BRIARCLIFF LN,LINCOLN,CA,95648,False,True
5041,False,115 SUNDIAL CT,LINCOLN,CA,95648,False,True
5042,False,404 CINNABAR CT,LINCOLN,CA,95648,False,True
5043,True,2032 STONECREST LN,LINCOLN,CA,95648,False,True
5044,True,1655 DELTA WIND LN,LINCOLN,CA,95648,False,True
5045,False,1625 DELTA WIND LN,LINCOLN,CA,95648,False,True
5046,True,2361 STEPPING STONE LN,LINCOLN,CA,95648,False,True
5047,True,2270 STEPPING STONE LN,LINCOLN,CA,95648,False,True
5048,True,327 CUPOLA CT,LINCOLN,CA,95648,False,True
5049,True,2251 STEPPING STONE LN,LINCOLN,CA,95648,False,True
5050,True,1325 STONE HEARTH LN,LINCOLN,CA,95648,False,True
5051,False,2260 LAMPLIGHT LN,LINCOLN,CA,95648,False,True
5052,True,2200 LAMPLIGHT LN,LINCOLN,CA,95648,False,True
5053,False,2182 PEBBLESTONE LN,LINCOLN,CA,95648,False,True
5054,False,2140 STEPPING STONE LN,LINCOLN,CA,95648,False,True
5055,False,304 SUNNYSIDE CT,LINCOLN,CA,95648,False,True
5056,False,303 SUNNYSIDE CT,LINCOLN,CA,95648,False,True
5057,True,1439 PICKET FENCE LN,LINCOLN,CA,95648,False,True
5058,False,1331 PICKET FENCE LN,LINCOLN,CA,95648,False,True
5059,False,1360 IVY ARBOR LN,LINCOLN,CA,95648,False,True
5060,True,1344 PICKET FENCE LN,LINCOLN,CA,95648,False,True
5061,True,1324 STONE HEARTH LN,LINCOLN,CA,95648,False,True
5062,True,2097 STONECREST LN,LINCOLN,CA,95648,False,True
5063,True,1687 STONE HOUSE LN,LINCOLN,CA,95648,False,True
5064,False,1752 STONE HOUSE LN,LINCOLN,CA,95648,False,True
5065,True,1800 STONE HOUSE LN,LINCOLN,CA,95648,False,True
5066,True,1936 STONE HOUSE LN,LINCOLN,CA,95648,False,True
5067,True,630 HOPKINS LN,LINCOLN,CA,95648,False,True
5068,True,320 GEARY PL,LINCOLN,CA,95648,False,True
5069,False,635 ORCHID LN,LINCOLN,CA,95648,False,True
5070,True,677 ORCHID LN,LINCOLN,CA,95648,False,True
5071,False,689 ORCHID LN,LINCOLN,CA,95648,False,True
5072,True,617 ORCHID LN,LINCOLN,CA,95648,False,True
5073,False,620 ORCHID LN,LINCOLN,CA,95648,False,True
5074,False,1416 PERIWINKLE LN,LINCOLN,CA,95648,False,True
5075,True,1422 PERIWINKLE LN,LINCOLN,CA,95648,False,True
5076,True,1428 PERIWINKLE LN,LINCOLN,CA,95648,False,True
5077,True,111 SNAPDRAGON PL,LINCOLN,CA,95648,False,True
5078,False,306 DAYLILY LN,LINCOLN,CA,95648,False,True
5079,False,354 DAYLILY LN,LINCOLN,CA,95648,False,True
5080,True,467 SNAPDRAGON LN,LINCOLN,CA,95648,False,True
5081,False,411 DAYLILY LN,LINCOLN,CA,95648,False,True
5082,False,299 SNAPDRAGON LN,LINCOLN,CA,95648,False,True
5083,False,1647 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5084,True,1643 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5085,True,1639 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5086,False,1631 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5087,True,1180 GREENLEAF COURT,LINCOLN,CA,95648,False,True
5088,True,1165 GREENWOOD COURT,LINCOLN,CA,95648,False,True
5089,False,1572 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5090,True,1561 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5091,True,1507 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5092,True,1500 HACKBERRY LANE,LINCOLN,CA,95648,False,True
5093,False,125 WILD OAT CT,ROSEVILLE,CA,95747,False,True
5094,True,4240 ECHO ROCK LN,ROSEVILLE,CA,95747,False,True
5095,False,4248 ECHO ROCK LN,ROSEVILLE,CA,95747,False,True
5096,False,6337 ROSE GARDEN LN,ROSEVILLE,CA,95747,False,True
5097,False,8108 STAGECOACH CIR,ROSEVILLE,CA,95747,False,True
5098,True,188 DELTA BREEZE CT,ROSEVILLE,CA,95747,False,True
5099,True,7420 GOOSE MEADOWS WAY,ROSEVILLE,CA,95747,False,True
5100,False,7281 ACORN GLEN LOOP,ROSEVILLE,CA,95747,False,True
5101,True,325 ROUNDHILL CT,ROSEVILLE,CA,95747,False,True
5102,True,332 ROUNDHILL CT,ROSEVILLE,CA,95747,False,True
5103,False,4833 PINECONE LN,ROSEVILLE,CA,95747,False,True
5104,False,416 SEAWELL CT,ROSEVILLE,CA,95747,False,True
5105,False,409 SEAWELL CT,ROSEVILLE,CA,95747,False,True
5106,False,109 SIGGENS CT,ROSEVILLE,CA,95747,False,True
5107,False,340 STATION CT,ROSEVILLE,CA,95747,False,True
5108,True,5361 ANGELROCK LOOP,ROSEVILLE,CA,95747,False,True
5109,True,328 HAMMILL CT,ROSEVILLE,CA,95747,False,True
5110,True,404 HEARTHSTONE CT,ROSEVILLE,CA,95747,False,True
5111,True,408 HEARTHSTONE CT,ROSEVILLE,CA,95747,False,True
5112,True,7149 KINGBIRD LN,ROSEVILLE,CA,95747,False,True
5113,True,4027 SYLVAN GLEN LN,ROSEVILLE,CA,95747,False,True
5114,True,4106 SYLVAN GLEN LN,ROSEVILLE,CA,95747,False,True
5115,False,4146 SYLVAN GLEN LN,ROSEVILLE,CA,95747,False,True
5116,True,809 DRAGONFLY CT,ROSEVILLE,CA,95747,False,True
5117,True,5067 DRAGONFLY LN,ROSEVILLE,CA,95747,False,True
5118,False,5073 FRONTIER LN,ROSEVILLE,CA,95747,False,True
5119,False,4265 ROSE CREEK RD,ROSEVILLE,CA,95747,False,True
5120,True,5224 CAMPCREEK LOOP,ROSEVILLE,CA,95747,False,True
5121,False,241 SADDLEBAG CT,ROSEVILLE,CA,95747,False,True
5122,True,5432 CAMPCREEK LOOP,ROSEVILLE,CA,95747,False,True
5123,True,5533 LANTERN GROVE LN,ROSEVILLE,CA,95747,False,True
5124,True,216 HASKIN CT,ROSEVILLE,CA,95747,False,True
5125,False,7169 STAGECOACH CIR,ROSEVILLE,CA,95747,False,True
5126,False,7621 TIMBERROSE WAY,ROSEVILLE,CA,95747,False,True
5127,True,7644 TIMBERROSE WAY,ROSEVILLE,CA,95747,False,True
5128,False,525 PINEROSE CT,ROSEVILLE,CA,95747,False,True
5129,True,417 WEBSTERS CT,ROSEVILLE,CA,95747,False,True
5130,False,7139 LOST LAKE LN,ROSEVILLE,CA,95747,False,True
5131,False,3431 KENNERLEIGH PKWY,ROSEVILLE,CA,95747,False,True
5132,True,425 ARLINGTON CT,ROSEVILLE,CA,95747,False,True
5133,False,2241 CORYTON LN,ROSEVILLE,CA,95747,False,True
5134,True,2209 CORYTON LN,ROSEVILLE,CA,95747,False,True
5135,True,2001 LAND END LOOP,ROSEVILLE,CA,95747,False,True
5136,False,2000 DEVONPORT LOOP,ROSEVILLE,CA,95747,False,True
5137,True,2024 COVE LN,ROSEVILLE,CA,95747,False,True
5138,True,2105 DEVONPORT LOOP,ROSEVILLE,CA,95747,False,True
5139,True,2176 DEVONPORT LOOP,ROSEVILLE,CA,95747,False,True
5140,False,2225 DEVONPORT LOOP,ROSEVILLE,CA,95747,False,True
5141,True,2144 BENTON LOOP,ROSEVILLE,CA,95747,False,True
5142,True,2115 CADALEIGH LN,ROSEVILLE,CA,95747,False,True
5143,False,2113 XAVIER LN,ROSEVILLE,CA,95747,False,True
5144,True,2064 ASHTON DR,ROSEVILLE,CA,95747,False,True
5145,False,2254 LANGTREE DR,ROSEVILLE,CA,95747,False,True
5146,True,2040 APPERSETT LOOP,ROSEVILLE,CA,95747,False,True
5147,False,4558 SCENIC DR,ROCKLIN,CA,95765,False,True
5148,True,2401 SCENIC CT,ROCKLIN,CA,95765,False,True
5149,True,4520 SCENIC DR,ROCKLIN,CA,95765,False,True
5150,True,4518 SCENIC DR,ROCKLIN,CA,95765,False,True
5151,True,4516 SCENIC DR,ROCKLIN,CA,95765,False,True
5152,True,3031 CRESTWOOD WAY,ROCKLIN,CA,95765,False,True
5153,True,4416 NEWLAND HEIGHTS CT,ROCKLIN,CA,95765,False,True
5154,True,3011 FOX HILL DR,ROCKLIN,CA,95765,False,True
5155,False,3007 FOX HILL DR,ROCKLIN,CA,95765,False,True
5156,True,3003 FOX HILL DR,ROCKLIN,CA,95765,False,True
5157,False,2917 FOX HILL DR,ROCKLIN,CA,95765,False,True
5158,False,4187 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5159,True,2709 STAMPEDE CT,ROCKLIN,CA,95765,False,True
5160,True,2714 STAMPEDE CT,ROCKLIN,CA,95765,False,True
5161,True,WHITNEY OAKS,ROCKLIN,CA,95765,False,True
5162,True,4181 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5163,True,4179 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5164,True,2945 CORRAL CT,ROCKLIN,CA,95765,False,True
5165,False,4172 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5166,True,4162 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5167,False,4148 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5168,True,4145 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5169,True,2711 TAHOE VISTA CT,ROCKLIN,CA,95765,False,True
5170,True,4105 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5171,True,4103 TAHOE VISTA DR,ROCKLIN,CA,95765,False,True
5172,True,4024 COLDWATER DR,ROCKLIN,CA,95765,False,True
5173,True,3510 SADDLEPEAK COURT,ROCKLIN,CA,95765,False,True
5174,False,3132 CLARKSON DRIVE,ROCKLIN,CA,95765,False,True
5175,True,3111 CLARKSON DRIVE,ROCKLIN,CA,95765,False,True
5176,True,2916 GABLES COURT,ROCKLIN,CA,95765,False,True
5177,True,2941 CRICKET CLUB COURT,ROCKLIN,CA,95765,False,True
5178,False,2971 CRICKET CLUB COURT,ROCKLIN,CA,95765,False,True
5179,True,2811 EXECUTIVE COURT,ROCKLIN,CA,95765,False,True
5180,True,2609 COLDWATER COURT,ROCKLIN,CA,95765,False,True
5181,True,2404 CODY COURT,ROCKLIN,CA,95765,False,True
5182,False,2335 PIONEER WAY,ROCKLIN,CA,95765,False,True
5183,True,2361 BENJAMIN CT,ROCKLIN,CA,95765,False,True
5184,False,301 MILL VALLEY CIR S,SACRAMENTO,CA,95835,False,True
5185,True,253 MILL VALLEY CIR S,SACRAMENTO,CA,95835,False,True
5186,True,172 MILL VALLEY CIR S,SACRAMENTO,CA,95835,False,True
5187,True,2300 TESORO LN,SACRAMENTO,CA,95835,False,True
5188,True,2312 TESORO LN,SACRAMENTO,CA,95835,False,True
5189,False,2315 TESORO LN,SACRAMENTO,CA,95835,False,True
5190,True,121 ROCK HOUSE CIR N,SACRAMENTO,CA,95835,False,True
5191,False,160 ROCK HOUSE CIR N,SACRAMENTO,CA,95835,False,True
5192,True,371 MILL VALLEY CIR N,SACRAMENTO,CA,95835,False,True
5193,True,381 MILL VALLEY CIR N,SACRAMENTO,CA,95835,False,True
5194,False,471 MILL VALLEY CIR N,SACRAMENTO,CA,95835,False,True
5195,False,2203 BAY HORSE LN,SACRAMENTO,CA,95835,False,True
5196,False,2345 BAY HORSE LN,SACRAMENTO,CA,95835,False,True
5197,True,5857 PALMERA LN,SACRAMENTO,CA,95835,False,True
5198,True,2512 ASPEN VALLEY LN,SACRAMENTO,CA,95835,False,True
5199,False,5821 PALMERA LN,SACRAMENTO,CA,95835,False,True
5200,False,5807 PALMERA LN,SACRAMENTO,CA,95835,False,True
5201,True,9 STATION INN PL,SACRAMENTO,CA,95835,False,True
5202,True,21 STATION INN PL,SACRAMENTO,CA,95835,False,True
5203,True,39 STATION INN PL,SACRAMENTO,CA,95835,False,True
5204,True,4 STATION INN PL,SACRAMENTO,CA,95835,False,True
5205,False,23 MODENA PL,SACRAMENTO,CA,95835,False,True
5206,True,5747 PALMERA LN,SACRAMENTO,CA,95835,False,True
5207,True,2618 ASPEN VALLEY LN,SACRAMENTO,CA,95835,False,True
5208,True,2648 ASPEN VALLEY LN,SACRAMENTO,CA,95835,False,True
5209,True,5700 GRASSINGTON LN,SACRAMENTO,CA,95835,False,True
5210,False,5738 GRASSINGTON LN,SACRAMENTO,CA,95835,False,True
5211,True,5755 GRASSINGTON LN,SACRAMENTO,CA,95835,False,True
5212,True,2721 ROCKAWAY LN,SACRAMENTO,CA,95835,False,True
5213,False,2745 ROCKAWAY LN,SACRAMENTO,CA,95835,False,True
5214,True,5900 COUNTRY MANOR PL,SACRAMENTO,CA,95835,False,True
5215,False,2506 SAN MARIN LN,SACRAMENTO,CA,95835,False,True
5216,True,2530 SAN MARIN LN,SACRAMENTO,CA,95835,False,True
5217,False,2542 SAN MARIN LN,SACRAMENTO,CA,95835,False,True
5218,True,2563 HERITAGE PARK LN,SACRAMENTO,CA,95835,False,True
5219,True,5 PALAZZO PL,SACRAMENTO,CA,95835,False,True
5220,False,8 CRISTALLA PL,SACRAMENTO,CA,95835,False,True
5221,True,6 WENSLEY PL,SACRAMENTO,CA,95835,False,True
5222,False,29 WENSLEY PL,SACRAMENTO,CA,95835,False,True
5223,False,2761 SAN MARIN LN,SACRAMENTO,CA,95835,False,True
5224,True,2729 SAN MARIN LN,SACRAMENTO,CA,95835,False,True
5225,True,201 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5226,True,221 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5227,True,170 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5228,False,530 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5229,True,511 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5230,False,491 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5231,True,311 PELICAN BAY CIR,SACRAMENTO,CA,95835,False,True
5232,True,16 ELLERTON PL,SACRAMENTO,CA,95835,False,True
5233,True,2601 HERITAGE PARK LN,SACRAMENTO,CA,95835,False,True
5234,True,2608 SAN MARIN LN,SACRAMENTO,CA,95835,False,True
5235,True,2618 HERITAGE PARK LN,SACRAMENTO,CA,95835,False,True
5236,True,2624 HERITAGE PARK LN,SACRAMENTO,CA,95835,False,True
5237,False,2821 ROCKAWAY LN,SACRAMENTO,CA,95835,False,True
5238,False,2815 ROCKAWAY LN,SACRAMENTO,CA,95835,False,True
5239,True,2807 ROCKAWAY LN,SACRAMENTO,CA,95835,False,True
5240,False,2648 HERITAGE PARK LN,SACRAMENTO,CA,95835,False,True
5241,False,2869 ROCKAWAY LN,SACRAMENTO,CA,95835,False,True
5242,True,2726 HERITAGE PARK LN,SACRAMENTO,CA,95835,False,True
5243,True,2808 INGLETON LN,SACRAMENTO,CA,95835,False,True
5244,True,2720 ASPEN VALLEY LN,SACRAMENTO,CA,95835,False,True
